celex_uri,act_number,title,date,section_code,subsection_code,category_code,category_uri,category_label,institution_code,institution_uri,institution_label
http://publications.europa.eu/resource/celex/32025R0624,624,Commission Implementing Regulation (EU) 2025/624 of 24 March 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-03-25,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R0715,715,Commission Implementing Regulation (EU) 2025/715 of 7 April 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-04-08,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R0862,862,Commission Implementing Regulation (EU) 2025/862 of 30 April 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-05-02,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1072,1072,Commission Implementing Regulation (EU) 2025/1072 of 22 May 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-05-23,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R0902,902,Commission Implementing Regulation (EU) 2025/902 of 12 May 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-05-14,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1242,1242,Commission Implementing Regulation (EU) 2025/1242 of 19 June 2025 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-06-20,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1725,1725,Commission Implementing Regulation (EU) 2025/1725 of 4 August 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-08-06,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1401,1401,"Commission Implementing Regulation (EU) 2025/1401 of 14 July 2025 amending Annexes I, VIII, XI, XV, XVI and XVII to Implementing Regulation (EU) 2021/620 as regards the approval or withdrawal of the disease-free status of certain Member States, zones or compartments thereof as regards certain listed diseases and the approval of eradication programmes for certain listed diseases",2025-07-15,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1356,1356,Commission Implementing Regulation (EU) 2025/1356 of 8 July 2025 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-07-09,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1560,1560,"Commission Implementing Regulation (EU) 2025/1560 of 30 July 2025 authorising a health claim made on foods, other than those referring to the reduction of disease risk and to children’s development and health, and amending Regulation (EU) No 432/2012",2025-07-31,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1543,1543,Commission Implementing Regulation (EU) 2025/1543 of 23 July 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-07-25,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1763,1763,Commission Implementing Regulation (EU) 2025/1763 of 25 August 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-08-26,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1882,1882,Commission Implementing Regulation (EU) 2025/1882 of 11 September 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-09-12,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1753,1753,Commission Implementing Regulation (EU) 2025/1753 of 18 August 2025 correcting and amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-08-20,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R1924,1924,Commission Implementing Regulation (EU) 2025/1924 of 19 September 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-09-22,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R2051,2051,Commission Implementing Regulation (EU) 2025/2051 of 6 October 2025 correcting and amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-10-08,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R2189,2189,Commission Implementing Regulation (EU) 2025/2189 of 23 October 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-10-27,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R2250,2250,Commission Implementing Regulation (EU) 2025/2250 of 4 November 2025 amending and correcting Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-11-05,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R2388,2388,Commission Implementing Regulation (EU) 2025/2388 of 24 November 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2025-11-25,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0169,169,Commission Implementing Regulation (EU) 2026/169 of 26 January 2026 amending the Annex to Implementing Regulation (EU) 2018/1882 concerning the categorisation of infection with bluetongue virus (serotypes 1-24) as a listed disease,2026-01-27,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0229,229,Commission Implementing Regulation (EU) 2026/229 of 26 January 2026 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2026-01-27,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0097,97,Commission Implementing Regulation (EU) 2026/97 of 9 January 2026 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2026-01-12,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0483,483,Commission Implementing Regulation (EU) 2026/483 of 25 February 2026 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever and repealing Implementing Decision (EU) 2026/350 concerning certain interim emergency measures relating to African swine fever in Poland,2026-02-27,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0280,280,Commission Implementing Regulation (EU) 2026/280 of 2 February 2026 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2026-02-03,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0293,293,"Commission Implementing Regulation (EU) 2026/293 of 9 February 2026 amending Annexes I to IV, VII, VIII, XI and XIII and correcting Annex VIII to Implementing Regulation (EU) 2021/620 as regards the approval or withdrawal of the disease-free status of certain Member States, zones or compartments thereof as regards certain listed diseases and the approval of eradication programmes for certain listed diseases",2026-02-10,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0568,568,Commission Implementing Regulation (EU) 2026/568 of 10 March 2026 amending and correcting Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2026-03-11,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0501,501,"Commission Implementing Regulation (EU) 2026/501 of 5 March 2026 amending Implementing Regulation (EU) 2020/2002 as regards Union notification of listed diseases, regions in the Member States for the purposes of notification and reporting and applications for the recognition of disease-free status",2026-03-06,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0767,767,Commission Implementing Regulation (EU) 2026/767 of 26 March 2026 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2026-03-27,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0985,985,Commission Implementing Regulation (EU) 2026/985 of 24 April 2026 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special disease control measures for African swine fever,2026-04-27,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32026R0766,766,"Commission Implementing Regulation (EU) 2026/766 of 8 April 2026 amending and correcting Implementing Regulation (EU) 2021/620 as regards disease-free status from infestation with Echinococcus multilocularis and from infection with Bluetongue virus respectively, and repealing Implementing Regulation (EU) 2018/878",2026-04-16,II,b,REG_IMPL,http://publications.europa.eu/resource/authority/resource-type/REG_IMPL,Implementing regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32024R2063,2063,"Commission Regulation (EU) 2024/2063 of 30 July 2024 refusing to authorise a health claim made on foods, other than those referring to the reduction of disease risk and to children’s development and health",2024-07-31,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32024R2105,2105,"Commission Regulation (EU) 2024/2105 of 31 July 2024 refusing to authorise a health claim made on foods, other than those referring to the reduction of disease risk and to children’s development and health",2024-08-01,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025R0350,350,"Commission Regulation (EU) 2025/350 of 21 February 2025 refusing to authorise a health claim made on foods, other than those referring to the reduction of disease risk and to children’s development and health",2025-02-24,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025R2222,2222,Commission Regulation (EU) 2025/2222 of 4 November 2025 refusing to authorise a health claim made on foods and referring to the reduction of disease risk,2025-11-05,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025R2223,2223,"Commission Regulation (EU) 2025/2223 of 4 November 2025 refusing to authorise a health claim made on foods, other than those referring to the reduction of disease risk and to children’s development and health",2025-11-05,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32024R2063,2063,"Commission Regulation (EU) 2024/2063 of 30 July 2024 refusing to authorise a health claim made on foods, other than those referring to the reduction of disease risk and to children’s development and health",2024-07-31,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32024R2105,2105,"Commission Regulation (EU) 2024/2105 of 31 July 2024 refusing to authorise a health claim made on foods, other than those referring to the reduction of disease risk and to children’s development and health",2024-08-01,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R0350,350,"Commission Regulation (EU) 2025/350 of 21 February 2025 refusing to authorise a health claim made on foods, other than those referring to the reduction of disease risk and to children’s development and health",2025-02-24,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R2222,2222,Commission Regulation (EU) 2025/2222 of 4 November 2025 refusing to authorise a health claim made on foods and referring to the reduction of disease risk,2025-11-05,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025R2223,2223,"Commission Regulation (EU) 2025/2223 of 4 November 2025 refusing to authorise a health claim made on foods, other than those referring to the reduction of disease risk and to children’s development and health",2025-11-05,II,b,REG,http://publications.europa.eu/resource/authority/resource-type/REG,Regulation,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/52024XC01960,1960,Notice from the Commission on the fulfilment of the conditions for the application of Regulation (EU) 2020/1043 of the European Parliament and of the Council on the conduct of clinical trials with and supply of medicinal products for human use containing or consisting of genetically modified organisms intended to treat or prevent coronavirus disease (COVID-19),2024-03-06,II,c,NOTICE,http://publications.europa.eu/resource/authority/resource-type/NOTICE,Notice,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/52024XC01960,1960,Notice from the Commission on the fulfilment of the conditions for the application of Regulation (EU) 2020/1043 of the European Parliament and of the Council on the conduct of clinical trials with and supply of medicinal products for human use containing or consisting of genetically modified organisms intended to treat or prevent coronavirus disease (COVID-19),2024-03-06,II,c,NOTICE,http://publications.europa.eu/resource/authority/resource-type/NOTICE,Notice,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32024B2279,2279,Decision (EU) 2024/2279 of the European Parliament of 11 April 2024 on discharge in respect of the implementation of the budget of the European Centre for Disease Prevention and Control for the financial year 2022,2024-10-10,II,d,DEC,http://publications.europa.eu/resource/authority/resource-type/DEC,Decision,EP,http://publications.europa.eu/resource/authority/corporate-body/EP,European Parliament
http://publications.europa.eu/resource/celex/32024B2281,2281,Decision (EU) 2024/2281 of the European Parliament of 11 April 2024 on the closure of the accounts of the European Centre for Disease Prevention and Control for the financial year 2022,2024-10-10,II,d,DEC,http://publications.europa.eu/resource/authority/resource-type/DEC,Decision,EP,http://publications.europa.eu/resource/authority/corporate-body/EP,European Parliament
http://publications.europa.eu/resource/celex/32025B1630,1630,Decision (EU) 2025/1630 of the European Parliament of 7 May 2025 on the closure of the accounts of the European Centre for Disease Prevention and Control for the financial year 2023,2025-10-08,II,d,DEC,http://publications.europa.eu/resource/authority/resource-type/DEC,Decision,EP,http://publications.europa.eu/resource/authority/corporate-body/EP,European Parliament
http://publications.europa.eu/resource/celex/32025B1629,1629,Decision (EU) 2025/1629 of the European Parliament of 7 May 2025 on discharge in respect of the implementation of the budget of the European Centre for Disease Prevention and Control for the financial year 2023,2025-10-08,II,d,DEC,http://publications.europa.eu/resource/authority/resource-type/DEC,Decision,EP,http://publications.europa.eu/resource/authority/corporate-body/EP,European Parliament
http://publications.europa.eu/resource/celex/32023D2626,2626,Commission Implementing Decision (EU) 2023/2626 of 24 November 2023 amending Annexes I and II to Implementing Decision (EU) 2021/260 as regards the national measures which apply in Denmark concerning bacterial kidney disease (BKD) and infectious pancreatic necrosis (IPN),2023-11-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0087,87,Commission Implementing Decision (EU) 2025/87 of 13 January 2025 concerning certain interim emergency measures relating to foot and mouth disease in Germany (notified under document C(2025) 206),2025-01-14,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0323,323,Commission Implementing Decision (EU) 2025/323 of 11 February 2025 concerning certain emergency measures relating to foot and mouth disease in Germany and repealing Implementing Decision (EU) 2025/186 (notified under document C(2025) 1015),2025-02-12,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0186,186,Commission Implementing Decision (EU) 2025/186 of 24 January 2025 concerning certain emergency measures relating to foot and mouth disease in Germany and repealing Implementing Decision (EU) 2025/87 (notified under document C(2025) 654),2025-01-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0496,496,Commission Implementing Decision (EU) 2025/496 of 11 March 2025 concerning certain interim emergency measures relating to foot and mouth disease in Hungary (notified under document C(2025) 1619),2025-03-12,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0403,403,Commission Implementing Decision (EU) 2025/403 of 28 February 2025 amending the Annexes to Implementing Decision (EU) 2021/260 as regards the approval of certain national measures designed to limit the impact of certain diseases of aquatic animals and as regards the list of species which are susceptible to those diseases,2025-03-03,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0672,672,Commission Implementing Decision (EU) 2025/672 of 31 March 2025 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia and repealing Implementing Decision (EU) 2025/613 (notified under document C(2025) 2029),2025-04-02,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0613,613,Commission Implementing Decision (EU) 2025/613 of 24 March 2025 concerning certain emergency measures relating to foot and mouth disease in Hungary and repealing Implementing Decision (EU) 2025/496 (notified under document C(2025) 1898),2025-03-25,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0654,654,Commission Implementing Decision (EU) 2025/654 of 26 March 2025 concerning certain emergency measures relating to foot and mouth disease in Hungary and Slovakia and amending Implementing Decision (EU) 2025/613 (notified under document C(2025) 1957),2025-03-31,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0795,795,Commission Implementing Decision (EU) 2025/795 of 14 April 2025 amending the Annex to Implementing Decision (EU) 2025/672 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia (notified under document C(2025) 2427),2025-04-15,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0696,696,Commission Implementing Decision (EU) 2025/696 of 3 April 2025 amending the Annex to Implementing Decision (EU) 2025/672 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia (notified under document C(2025) 2169),2025-04-04,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D0827,827,Commission Implementing Decision (EU) 2025/827 of 25 April 2025 amending the Annex to Implementing Decision (EU) 2025/672 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia (notified under document C(2025) 2629),2025-04-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D1097,1097,Commission Implementing Decision (EU) 2025/1097 of 23 May 2025 amending the Annex to Implementing Decision (EU) 2025/672 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia (notified under document C(2025) 3463),2025-05-27,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D1336,1336,Commission Implementing Decision (EU) 2025/1336 of 3 July 2025 concerning certain interim emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 4588),2025-07-04,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D1318,1318,Commission Implementing Decision (EU) 2025/1318 of 27 June 2025 concerning certain interim emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C(2025) 4422),2025-07-01,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D1708,1708,Commission Implementing Decision (EU) 2025/1708 of 29 July 2025 concerning certain emergency measures relating to infection with lumpy skin disease virus in France and repealing Implementing Decision (EU) 2025/1336 (notified under document C(2025) 5363),2025-08-05,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D1582,1582,Commission Implementing Decision (EU) 2025/1582 of 29 July 2025 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy and repealing Implementing Decision (EU) 2025/1318 (notified under document C(2025) 5362),2025-08-01,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D1764,1764,Commission Implementing Decision (EU) 2025/1764 of 25 August 2025 amending Implementing Decision (EU) 2025/1582 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C(2025) 5881),2025-08-27,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D1762,1762,Commission Implementing Decision (EU) 2025/1762 of 25 August 2025 amending Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 5879),2025-08-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D1931,1931,Commission Implementing Decision (EU) 2025/1931 of 22 September 2025 amending Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 6528),2025-09-25,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D1938,1938,Commission Implementing Decision (EU) 2025/1938 of 22 September 2025 amending Implementing Decision (EU) 2025/1582 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C(2025) 6529),2025-09-26,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2069,2069,Commission Implementing Decision (EU) 2025/2069 of 9 October 2025 amending Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document number C(2025) 6881),2025-10-14,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
